Date	Open	High	Low	Close	Adj Close	Volume
2020/1/2	7.139999866	7.210000038	7.119999886	7.159999847	6.985208035	4980666
2020/1/3	7.28000021	7.309999943	7.159999847	7.190000057	7.014475822	2763615
2020/1/6	7.010000229	7.03000021	6.909999847	7	6.82911396	7859151
2020/1/7	7.230000019	7.255000114	7.079999924	7.099999905	6.926672935	7589056
2020/1/8	7.050000191	7.079999924	6.760000229	6.860000134	6.692532063	13449760
2020/1/9	6.96999979	7	6.900000095	6.949999809	6.780334473	6173211
2020/1/10	6.989999771	7.059999943	6.960000038	7	6.82911396	4450193
2020/1/13	6.980000019	7.059999943	6.980000019	7.019999981	6.84862566	3842992
2020/1/14	7.090000153	7.150000095	7.079999924	7.110000134	6.936429024	4958613
2020/1/15	7.170000076	7.199999809	7.019999981	7.039999962	6.86813736	10472071
2020/1/16	7.039999962	7.070000172	7.019999981	7.070000172	6.897405624	10728336
2020/1/17	7.119999886	7.150000095	7.099999905	7.150000095	6.975452423	9619822
2020/1/20	7.150000095	7.150000095	7.03000021	7.050000191	6.877893448	6159123
2020/1/21	7	7	6.909999847	6.929999828	6.760822773	6672381
2020/1/22	6.809999943	6.880000114	6.784999847	6.789999962	6.624240398	12568941
2020/1/23	6.789999962	6.829999924	6.650000095	6.659999847	6.497414112	14837799
2020/1/24	6.75	6.789999962	6.710000038	6.710000038	6.5461936	9301187
2020/1/28	6.380000114	6.46999979	6.28000021	6.360000134	6.20473814	13515560
2020/1/29	6.440000057	6.539999962	6.389999866	6.510000229	6.351076126	19818269
2020/1/30	6.519999981	6.539999962	6.480000019	6.519999981	6.360831738	10004597
2020/1/31	6.46999979	6.519999981	6.409999847	6.409999847	6.253517151	10154134
2020/2/3	6.199999809	6.375	6.199999809	6.369999886	6.214493752	8360451
2020/2/4	6.449999809	6.579999924	6.420000076	6.510000229	6.351076126	10334706
2020/2/5	6.699999809	6.699999809	6.519999981	6.559999943	6.399855614	11110021
2020/2/6	6.579999924	6.659999847	6.579999924	6.659999847	6.497414112	6065016
2020/2/7	6.730000019	6.739999771	6.465000153	6.480000019	6.321808338	7317524
2020/2/10	6.510000229	6.519999981	6.360000134	6.420000076	6.263273239	7850746
2020/2/11	6.5	6.510000229	6.369999886	6.409999847	6.253517151	11019061
2020/2/12	6.360000134	6.494999886	6.360000134	6.46999979	6.31205225	7320361
2020/2/13	6.510000229	6.534999847	6.400000095	6.46999979	6.31205225	5691958
2020/2/14	6.5	6.510000229	6.420000076	6.429999828	6.273028851	7435702
2020/2/17	6.460000038	6.480000019	6.349999905	6.349999905	6.194982052	15860131
2020/2/18	6.28000021	6.324999809	6.224999905	6.230000019	6.077911377	10499038
2020/2/19	6.230000019	6.340000153	6.21999979	6.300000191	6.146203041	8075694
2020/2/20	6.610000134	6.829999924	6.599999905	6.670000076	6.5071702	13664340
2020/2/21	6.610000134	6.639999866	6.420000076	6.510000229	6.351076126	13532030
2020/2/24	6.25	6.289999962	5.96999979	6.019999981	5.873038292	11357539
2020/2/25	5.75	5.960000038	5.71999979	5.900000095	5.755967617	23712619
2020/2/26	5.739999771	5.829999924	5.650000095	5.71999979	5.580361366	11724587
2020/2/27	5.610000134	5.769999981	5.550000191	5.639999866	5.502314568	15446565
2020/2/28	5.449999809	5.630000114	5.349999905	5.53000021	5.395000458	26354420
2020/3/2	5.199999809	5.329999924	5.139999866	5.309999943	5.309999943	16624680
2020/3/3	5.300000191	5.460000038	5.230000019	5.230000019	5.230000019	21165021
2020/3/4	5.070000172	5.199999809	5.019999981	5.070000172	5.070000172	12587200
2020/3/5	5.139999866	5.179999828	5.03000021	5.070000172	5.070000172	15513106
2020/3/6	4.960000038	4.96999979	4.659999847	4.659999847	4.659999847	13836135
2020/3/9	4.320000172	4.440000057	4.150000095	4.150000095	4.150000095	23426795
2020/3/10	3.970000029	4.605000019	3.849999905	4.449999809	4.449999809	38249166
2020/3/11	4.349999905	4.349999905	3.849999905	4.039999962	4.039999962	36215383
2020/3/12	3.950000048	4.03000021	3.539999962	3.640000105	3.640000105	26642867
2020/3/13	3.5	3.619999886	3.059999943	3.180000067	3.180000067	51444429
2020/3/16	2.960000038	3.289999962	2.829999924	3.019999981	3.019999981	31898956
2020/3/17	3.049999952	3.210000038	2.829999924	2.859999895	2.859999895	35970824
2020/3/18	2.799999952	2.799999952	2.25999999	2.529999971	2.529999971	52790278
2020/3/19	2.230000019	2.470000029	2.029999971	2.140000105	2.140000105	33515383
2020/3/20	2.380000114	2.75	2.210000038	2.359999895	2.359999895	28014236
2020/3/23	2.329999924	2.49000001	2.210000038	2.410000086	2.410000086	21823489
2020/3/24	2.579999924	2.630000114	2.460000038	2.589999914	2.589999914	18862803
2020/3/25	2.950000048	3.400000095	2.920000076	3.269999981	3.269999981	43807293
2020/3/26	3.319999933	3.609999895	3.170000076	3.25	3.25	30471600
2020/3/27	3.400000095	3.519999981	3.029999971	3.109999895	3.109999895	27806101
2020/3/30	3.140000105	3.220000029	2.910000086	3.200000048	3.200000048	15047069
2020/3/31	3.299999952	3.450000048	3.180000067	3.230000019	3.230000019	27232634
2020/4/1	3.279999971	3.460000038	3.210000038	3.380000114	3.380000114	22041361
2020/4/2	3.279999971	3.289999962	3.154999971	3.200000048	3.200000048	15509699
2020/4/3	3.279999971	3.289999962	3.049999952	3.049999952	3.049999952	17154116
2020/4/6	3.099999905	3.130000114	3	3.049999952	3.049999952	13886143
2020/4/7	3.210000038	3.289999962	3.160000086	3.180000067	3.180000067	15682005
2020/4/8	3.210000038	3.309999943	3.119999886	3.25	3.25	12053278
2020/4/9	3.339999914	3.569999933	3.309999943	3.559999943	3.559999943	16178594
2020/4/14	3.650000095	3.710000038	3.569999933	3.680000067	3.680000067	18015034
2020/4/15	3.789999962	3.809999943	3.5	3.549999952	3.549999952	20372329
2020/4/16	3.50999999	3.599999905	3.430000067	3.470000029	3.470000029	14273194
2020/4/17	3.609999895	3.809999943	3.599999905	3.720000029	3.720000029	16630079
2020/4/20	3.75	3.789999962	3.569999933	3.589999914	3.589999914	15204386
2020/4/21	3.789999962	3.849999905	3.569999933	3.589999914	3.589999914	20210068
2020/4/22	3.569999933	3.575000048	3.309999943	3.359999895	3.359999895	20794225
2020/4/23	3.430000067	3.460000038	3.339999914	3.339999914	3.339999914	18758318
2020/4/24	3.369999886	3.430000067	3.359999895	3.390000105	3.390000105	12773648
2020/4/27	3.410000086	3.565000057	3.390000105	3.539999962	3.539999962	8658095
2020/4/28	3.579999924	3.660000086	3.460000038	3.5	3.5	9706034
2020/4/29	3.50999999	3.710000038	3.50999999	3.670000076	3.670000076	13472420
2020/4/30	3.799999952	3.859999895	3.755000114	3.859999895	3.859999895	15833726
2020/5/1	3.799999952	3.799999952	3.589999914	3.619999886	3.619999886	12826413
2020/5/4	3.549999952	3.609999895	3.480000019	3.559999943	3.559999943	11424464
2020/5/5	3.700000048	3.75999999	3.579999924	3.619999886	3.619999886	14373024
2020/5/6	3.640000105	3.660000086	3.5	3.5	3.5	13057958
2020/5/7	3.5	3.529999971	3.420000076	3.460000038	3.460000038	15449319
2020/5/8	3.480000019	3.519999981	3.400000095	3.400000095	3.400000095	14231631
2020/5/11	3.460000038	3.529999971	3.460000038	3.529999971	3.529999971	14484250
2020/5/12	3.539999962	3.549999952	3.430000067	3.539999962	3.539999962	10867399
2020/5/13	3.49000001	3.549999952	3.430000067	3.549999952	3.549999952	9197646
2020/5/14	3.49000001	3.49000001	3.329999924	3.329999924	3.329999924	16881128
2020/5/15	3.400000095	3.430000067	3.289999962	3.349999905	3.349999905	10074786
2020/5/18	3.390000105	3.450000048	3.369999886	3.380000114	3.380000114	8140155
2020/5/19	3.549999952	3.599999905	3.480000019	3.5	3.5	16073240
2020/5/20	3.440000057	3.559999943	3.400000095	3.529999971	3.529999971	10284409
2020/5/21	3.559999943	3.640000105	3.50999999	3.630000114	3.630000114	15722140
2020/5/22	3.650000095	3.720000029	3.569999933	3.599999905	3.599999905	16868865
2020/5/25	3.650000095	3.880000114	3.609999895	3.859999895	3.859999895	21135495
2020/5/26	3.930000067	4.079999924	3.890000105	4.070000172	4.070000172	29196928
2020/5/27	4.099999905	4.199999809	3.960000038	4.090000153	4.090000153	21633148
2020/5/28	4.139999866	4.25	4.079999924	4.090000153	4.090000153	15086626
2020/5/29	4.070000172	4.079999924	3.960000038	3.99000001	3.99000001	18967683
2020/6/1	3.980000019	4.059999943	3.890000105	4.010000229	4.010000229	16684857
2020/6/2	4.039999962	4.079999924	3.960000038	3.980000019	3.980000019	9406398
2020/6/3	4.050000191	4.21999979	4.019999981	4.190000057	4.190000057	17514432
2020/6/4	4.309999943	4.570000172	4.28000021	4.489999771	4.489999771	34422516
2020/6/5	4.769999981	4.809999943	4.599999905	4.630000114	4.630000114	20526652
2020/6/9	4.949999809	4.980000019	4.860000134	4.929999828	4.929999828	21773598
2020/6/10	4.869999886	5.010000229	4.800000191	4.949999809	4.949999809	19843843
2020/6/11	4.840000153	4.900000095	4.630000114	4.630000114	4.630000114	19469514
2020/6/12	4.309999943	4.539999962	4.170000076	4.489999771	4.489999771	29067507
2020/6/15	4.510000229	4.579999924	4.300000191	4.329999924	4.329999924	13584759
2020/6/16	4.5	4.550000191	4.409999847	4.519999981	4.519999981	16909658
2020/6/17	4.550000191	4.590000153	4.429999828	4.519999981	4.519999981	10909580
2020/6/18	4.449999809	4.460000038	4.309999943	4.349999905	4.349999905	13640389
2020/6/19	4.400000095	4.460000038	4.360000134	4.369999886	4.369999886	10033299
2020/6/22	4.25	4.260000229	4.170000076	4.190000057	4.190000057	11154340
2020/6/23	4.210000038	4.320000172	4.139999866	4.309999943	4.309999943	13924830
2020/6/24	4.309999943	4.320000172	4.179999828	4.190000057	4.190000057	8536126
2020/6/25	4.190000057	4.190000057	4.190000057	4.190000057	4.190000057	0
2020/6/26	4	4.010000229	3.769999981	3.809999943	3.809999943	64079984
2020/6/29	3.710000038	3.720000029	3.589999914	3.619999886	3.619999886	22996682
2020/6/30	3.720000029	3.910000086	3.720000029	3.779999971	3.779999971	30552780
2020/7/1	3.779999971	4	3.779999971	3.869999886	3.869999886	30126539
2020/7/2	3.940000057	4.010000229	3.869999886	3.910000086	3.910000086	58979518
2020/7/3	3.980000019	3.99000001	3.75999999	3.819999933	3.819999933	14249670
2020/7/6	3.809999943	3.880000114	3.74000001	3.789999962	3.789999962	15267760
2020/7/7	3.829999924	3.849999905	3.650000095	3.660000086	3.660000086	21240101
2020/7/8	3.599999905	3.660000086	3.569999933	3.609999895	3.609999895	20414913
2020/7/9	3.619999886	3.680000067	3.569999933	3.609999895	3.609999895	12140596
2020/7/10	3.700000048	3.700000048	3.5	3.50999999	3.50999999	17397585
2020/7/13	3.549999952	3.630000114	3.470000029	3.50999999	3.50999999	11489181
2020/7/14	3.470000029	3.539999962	3.430000067	3.49000001	3.49000001	8863532
2020/7/15	3.549999952	3.650000095	3.5	3.640000105	3.640000105	10577937
2020/7/16	3.799999952	3.849999905	3.680000067	3.700000048	3.700000048	17477492
2020/7/17	3.710000038	3.730000019	3.559999943	3.619999886	3.619999886	8982142
2020/7/20	3.599999905	3.640000105	3.5	3.630000114	3.630000114	8996287
2020/7/21	3.660000086	3.799999952	3.619999886	3.799999952	3.799999952	12264089
2020/7/22	3.74000001	3.75	3.630000114	3.670000076	3.670000076	12714444
2020/7/23	3.680000067	3.74000001	3.660000086	3.74000001	3.74000001	6467269
2020/7/24	3.690000057	3.720000029	3.619999886	3.640000105	3.640000105	6075858
2020/7/27	3.640000105	3.680000067	3.589999914	3.680000067	3.680000067	5816771
2020/7/28	3.640000105	3.680000067	3.579999924	3.589999914	3.589999914	5844107
2020/7/29	3.579999924	3.630000114	3.470000029	3.480000019	3.480000019	14824612
2020/7/30	3.460000038	3.470000029	3.349999905	3.359999895	3.359999895	18258048
2020/7/31	3.339999914	3.349999905	3.200000048	3.230000019	3.230000019	23172628
2020/8/3	3.190000057	3.220000029	3.119999886	3.200000048	3.200000048	14191074
2020/8/4	3.25	3.309999943	3.210000038	3.25999999	3.25999999	13549554
2020/8/5	3.25999999	3.299999952	3.210000038	3.24000001	3.24000001	10467360
2020/8/6	3.25	3.380000114	3.25	3.309999943	3.309999943	18089884
2020/8/7	3.329999924	3.410000086	3.295000076	3.319999933	3.319999933	11858247
2020/8/10	3.359999895	3.440000057	3.309999943	3.430000067	3.430000067	10808482
2020/8/11	3.470000029	3.589999914	3.460000038	3.559999943	3.559999943	12996720
2020/8/12	3.539999962	3.609999895	3.470000029	3.599999905	3.599999905	11690030
2020/8/13	3.609999895	3.644999981	3.545000076	3.599999905	3.599999905	18849488
2020/8/14	3.599999905	3.680000067	3.599999905	3.680000067	3.680000067	10507738
2020/8/17	3.690000057	3.75	3.670000076	3.710000038	3.710000038	18280170
2020/8/18	3.690000057	3.710000038	3.569999933	3.680000067	3.680000067	20382149
2020/8/19	3.700000048	3.775000095	3.680000067	3.75999999	3.75999999	8955789
2020/8/20	3.730000019	3.809999943	3.670000076	3.75999999	3.75999999	17191187
2020/8/21	3.74000001	3.900000095	3.680000067	3.900000095	3.900000095	21128909
2020/8/24	3.880000114	3.920000076	3.710000038	3.730000019	3.730000019	16814481
2020/8/25	3.819999933	3.880000114	3.75999999	3.839999914	3.839999914	12772315
2020/8/26	3.779999971	3.825000048	3.700000048	3.789999962	3.789999962	22037210
2020/8/27	3.789999962	3.869999886	3.74000001	3.829999924	3.829999924	25836620
2020/8/28	3.809999943	3.900000095	3.789999962	3.890000105	3.890000105	14154561
2020/8/31	3.920000076	4	3.900000095	3.940000057	3.940000057	14976548
2020/9/1	3.910000086	3.920000076	3.789999962	3.890000105	3.890000105	15468154
2020/9/2	3.980000019	4.019999981	3.900000095	3.950000048	3.950000048	9828186
2020/9/3	3.980000019	4.039999962	3.940000057	3.960000038	3.960000038	10347740
2020/9/4	3.849999905	3.890000105	3.779999971	3.890000105	3.890000105	14401259
2020/9/7	3.849999905	3.930000067	3.819999933	3.920000076	3.920000076	15881944
2020/9/8	3.940000057	4.090000153	3.920000076	4.090000153	4.090000153	14782485
2020/9/9	3.970000029	3.980000019	3.859999895	3.920000076	3.920000076	19216881
2020/9/10	3.980000019	3.99000001	3.859999895	3.910000086	3.910000086	11408331
2020/9/11	3.849999905	3.869999886	3.769999981	3.819999933	3.819999933	8989525
2020/9/14	3.869999886	3.950000048	3.86500001	3.940000057	3.940000057	9766679
2020/9/15	3.920000076	3.960000038	3.890000105	3.940000057	3.940000057	7402720
2020/9/16	3.99000001	4.039999962	3.950000048	4.039999962	4.039999962	11807036
2020/9/17	4.070000172	4.090000153	3.960000038	3.960000038	3.960000038	15064726
2020/9/18	3.980000019	4.010000229	3.900000095	3.980000019	3.980000019	11232950
2020/9/21	3.940000057	3.950000048	3.835000038	3.839999914	3.839999914	12463982
2020/9/22	3.799999952	3.799999952	3.670000076	3.769999981	3.769999981	23203544
2020/9/23	3.809999943	3.940000057	3.779999971	3.940000057	3.940000057	20160449
2020/9/24	3.900000095	3.960000038	3.839999914	3.869999886	3.869999886	11453240
2020/9/25	3.890000105	3.900000095	3.819999933	3.880000114	3.880000114	8662699
2020/9/28	3.950000048	4.144999981	3.930000067	4.130000114	4.130000114	25460092
2020/9/29	4.21999979	4.289999962	4.190000057	4.21999979	4.21999979	22008739
2020/9/30	4.179999828	4.21999979	4.03000021	4.050000191	4.050000191	24850024
2020/10/1	4.070000172	4.159999847	4.070000172	4.130000114	4.130000114	13964357
2020/10/2	4.150000095	4.260000229	4.070000172	4.110000134	4.110000134	24222783
2020/10/5	4.289999962	4.329999924	4.230000019	4.309999943	4.309999943	9275935
2020/10/6	4.360000134	4.380000114	4.28000021	4.369999886	4.369999886	14464064
2020/10/7	4.349999905	4.440000057	4.25	4.340000153	4.340000153	13871487
2020/10/8	4.340000153	4.375	4.260000229	4.269999981	4.269999981	13319665
2020/10/9	4.289999962	4.360000134	4.269999981	4.320000172	4.320000172	9034901
2020/10/12	4.320000172	4.349999905	4.230000019	4.300000191	4.300000191	9076701
2020/10/13	4.320000172	4.409999847	4.300000191	4.300000191	4.300000191	10877614
2020/10/14	4.260000229	4.289999962	4.210000038	4.210000038	4.210000038	13392644
2020/10/15	4.25	4.340000153	4.210000038	4.25	4.25	9557280
2020/10/16	4.269999981	4.329999924	4.210000038	4.210000038	4.210000038	8289601
2020/10/19	4.25	4.360000134	4.230000019	4.320000172	4.320000172	8128619
2020/10/20	4.320000172	4.380000114	4.28000021	4.360000134	4.360000134	10145133
2020/10/21	4.380000114	4.460000038	4.360000134	4.369999886	4.369999886	6613319
2020/10/22	4.329999924	4.449999809	4.269999981	4.429999828	4.429999828	10749264
2020/10/23	4.440000057	4.579999924	4.440000057	4.550000191	4.550000191	18304479
2020/10/26	4.579999924	4.650000095	4.570000172	4.579999924	4.579999924	10917677
2020/10/27	4.579999924	4.579999924	4.449999809	4.5	4.5	11375615
2020/10/28	4.5	4.5	4.380000114	4.429999828	4.429999828	10555172
2020/10/29	4.300000191	4.360000134	4.260000229	4.349999905	4.349999905	18951535
2020/10/30	4.389999866	4.420000076	4.179999828	4.190000057	4.190000057	14326575
2020/11/2	4.239999771	4.340000153	4.230000019	4.309999943	4.309999943	8260756
2020/11/3	4.340000153	4.480000019	4.329999924	4.46999979	4.46999979	9454771
2020/11/4	4.480000019	4.639999866	4.480000019	4.570000172	4.570000172	13507509
2020/11/5	4.619999886	4.639999866	4.53000021	4.559999943	4.559999943	12417918
2020/11/6	4.599999905	4.619999886	4.480000019	4.550000191	4.550000191	6830995
2020/11/9	4.570000172	4.679999828	4.53000021	4.679999828	4.679999828	9611049
2020/11/10	5.199999809	5.309999943	5.050000191	5.070000172	5.070000172	36385813
2020/11/11	5.099999905	5.170000076	5.079999924	5.139999866	5.139999866	13967620
2020/11/12	5.139999866	5.139999866	5.039999962	5.070000172	5.070000172	11668280
2020/11/13	5.010000229	5.130000114	4.940000057	5.110000134	5.110000134	15705499
2020/11/16	5.170000076	5.199999809	5.150000095	5.190000057	5.190000057	574197
2020/11/17	5.260000229	5.304999828	5.210000038	5.269999981	5.269999981	18673475
2020/11/18	5.269999981	5.289999962	5.199999809	5.210000038	5.210000038	8104372
2020/11/19	5.21999979	5.269999981	5.199999809	5.25	5.25	5587292
2020/11/20	5.239999771	5.320000172	5.210000038	5.269999981	5.269999981	9153374
2020/11/23	5.320000172	5.429999828	5.320000172	5.360000134	5.360000134	9391995
2020/11/24	5.46999979	5.619999886	5.46999979	5.570000172	5.570000172	12193863
2020/11/25	5.730000019	5.789999962	5.659999847	5.659999847	5.659999847	21216541
2020/11/26	5.690000057	5.690000057	5.5	5.53000021	5.53000021	9168732
2020/11/27	5.53000021	5.539999962	5.420000076	5.519999981	5.519999981	7099420
2020/11/30	5.599999905	5.610000134	5.355000019	5.380000114	5.380000114	19127330
2020/12/1	5.369999886	5.519999981	5.289999962	5.46999979	5.46999979	14393948
2020/12/2	5.5	5.559999943	5.420000076	5.550000191	5.550000191	11803559
2020/12/3	5.570000172	5.579999924	5.46999979	5.489999771	5.489999771	9406290
2020/12/4	5.46999979	5.480000019	5.269999981	5.269999981	5.269999981	18484301
2020/12/7	5.340000153	5.489999771	5.329999924	5.489999771	5.489999771	12344745
2020/12/8	5.46999979	5.46999979	5.380000114	5.400000095	5.400000095	7637177
2020/12/9	5.400000095	5.429999828	5.349999905	5.360000134	5.360000134	5050437
2020/12/10	5.320000172	5.329999924	5.150000095	5.159999847	5.159999847	19380880
2020/12/11	5.150000095	5.159999847	5.059999943	5.099999905	5.099999905	9746818
2020/12/14	5.099999905	5.119999886	5.005000114	5.070000172	5.070000172	12419806
2020/12/15	5.050000191	5.070000172	5	5.050000191	5.050000191	6197095
2020/12/16	5.079999924	5.164999962	5.079999924	5.090000153	5.090000153	7215196
2020/12/17	5.070000172	5.099999905	4.980000019	5.099999905	5.099999905	10290818
2020/12/18	4.980000019	4.980000019	4.78000021	4.920000076	4.920000076	22919843
2020/12/21	4.71999979	4.920000076	4.610000134	4.889999866	4.889999866	11515586
2020/12/22	4.829999924	4.860000134	4.78000021	4.800000191	4.800000191	12150719
2020/12/23	4.800000191	4.949999809	4.800000191	4.909999847	4.909999847	6895232
2020/12/24	5.03000021	5.03000021	4.889999866	4.889999866	4.889999866	3588668
2020/12/29	4.949999809	5.010000229	4.940000057	4.960000038	4.960000038	4330876
2020/12/30	4.949999809	4.980000019	4.909999847	4.960000038	4.960000038	4010174